idQuestionario;nomPais;faixaIdade;nomMotivoRed;numPernoiteTotal;codIBGECidadeVisitada;nomCidadeVisitada_UF;nomHospedagem;nomAgencia;nomAcompanhante;lng;lat;gpcd
29513;Argentina;41-50 years;Leisure;15;4202453;Bombinhas - SC;Rented property;No;Couple with children;-48,52134513;-27,1442547;36,7777777777778
29925;Argentina;32-40 years;Leisure;11;4202453;Bombinhas - SC;Posada;No;Couple with children;-48,52134513;-27,1442547;41,5454545454545
31107;Argentina;32-40 years;Leisure;15;4202453;Bombinhas - SC;Rented property;No;Couple with children;-48,52134513;-27,1442547;33,0888888888889
32338;Argentina;41-50 years;Leisure;9;4202453;Bombinhas - SC;Rented property;No;Family group;-48,52134513;-27,1442547;32,6888888888889
32610;Argentina;25-31 years;Leisure;8;4202453;Bombinhas - SC;Rented property;No;Family group;-48,52134513;-27,1442547;16,0208333333333
35167;Argentina;41-50 years;Leisure;32;4202453;Bombinhas - SC;Posada;No;Family group;-48,52134513;-27,1442547;64,109375
36086;Paraguay;18-24 years;Leisure;8;4202453;Bombinhas - SC;Rented property;No;Family group;-48,52134513;-27,1442547;30,1458333333333
37354;Paraguay;32-40 years;Leisure;10;4202453;Bombinhas - SC;Rented property;No;Family group;-48,52134513;-27,1442547;24,82
30715;Argentina;32-40 years;Leisure;6;4202453;Bombinhas - SC;Rented property;No;Couple with children;-48,52134513;-27,1442547;116,5
31215;Argentina;32-40 years;Leisure;7;4202453;Bombinhas - SC;Rented property;No;Friends;-48,52134513;-27,1442547;26,6071428571429
33513;Argentina;32-40 years;Leisure;10;4202453;Bombinhas - SC;Posada;No;Couple with children;-48,52134513;-27,1442547;33,1
34898;Argentina;41-50 years;Leisure;12;4202453;Bombinhas - SC;Rented property;No;Couple with children;-48,52134513;-27,1442547;30,6458333333333
34907;Argentina;41-50 years;Leisure;14;4202453;Bombinhas - SC;Rented property;No;Family group;-48,52134513;-27,1442547;20,6785714285714
36427;Argentina;41-50 years;Leisure;13;4202453;Bombinhas - SC;Rented property;No;Family group;-48,52134513;-27,1442547;31,025641025641
36434;Argentina;32-40 years;Leisure;15;4202453;Bombinhas - SC;Posada;No;Family group;-48,52134513;-27,1442547;29,4933333333333
36614;Argentina;41-50 years;Leisure;12;4202453;Bombinhas - SC;Rented property;No;Couple with children;-48,52134513;-27,1442547;76,625
31408;Argentina;41-50 years;Leisure;15;4202453;Bombinhas - SC;Hostel or bed & breakfast;No;Family group;-48,52134513;-27,1442547;30,65
802;Uruguay;25-31 years;Leisure;7;4202453;Bombinhas - SC;Posada;No;Couple without children;-48,52134513;-27,1442547;142,857142857143
10164;Argentina;Over 60 years;Leisure;12;4202453;Bombinhas - SC;Resort;No;Friends;-48,52134513;-27,1442547;230,833333333333
20306;United States;41-50 years;Other reasons;10;4202453;Bombinhas - SC;Hotel or flat;No;Couple without children;-48,52134513;-27,1442547;200
29508;Argentina;32-40 years;Leisure;10;4202453;Bombinhas - SC;Rented property;No;Family group;-48,52134513;-27,1442547;40,45
30411;Argentina;41-50 years;Leisure;20;4202453;Bombinhas - SC;Rented property;No;Family group;-48,52134513;-27,1442547;45,6875
33517;Argentina;18-24 years;Leisure;10;4202453;Bombinhas - SC;Posada;No;Family group;-48,52134513;-27,1442547;36,775
34768;Argentina;41-50 years;Leisure;10;4202453;Bombinhas - SC;Posada;No;Couple with children;-48,52134513;-27,1442547;67,6
35493;Argentina;32-40 years;Leisure;21;4202453;Bombinhas - SC;Camping site;No;Couple without children;-48,52134513;-27,1442547;70,0476190476191
35510;Argentina;41-50 years;Leisure;30;4202453;Bombinhas - SC;Rented property;No;Couple with children;-48,52134513;-27,1442547;49,0444444444444
35515;Argentina;41-50 years;Leisure;13;4202453;Bombinhas - SC;Rented property;No;Couple without children;-48,52134513;-27,1442547;40,1153846153846
35534;Argentina;Over 60 years;Leisure;17;4202453;Bombinhas - SC;Rented property;No;Family group;-48,52134513;-27,1442547;35,0352941176471
35555;Argentina;Over 60 years;Leisure;20;4202453;Bombinhas - SC;Rented property;No;Couple without children;-48,52134513;-27,1442547;43,85
36486;Argentina;32-40 years;Leisure;14;4202453;Bombinhas - SC;Rented property;No;Family group;-48,52134513;-27,1442547;25,6785714285714
36891;Argentina;32-40 years;Leisure;9;4202453;Bombinhas - SC;Rented property;No;Family group;-48,52134513;-27,1442547;60,9444444444444
37423;Paraguay;25-31 years;Leisure;10;4202453;Bombinhas - SC;Rented property;No;Family group;-48,52134513;-27,1442547;37,3
32648;Argentina;25-31 years;Leisure;12;4202453;Bombinhas - SC;Rented property;No;Family group;-48,52134513;-27,1442547;36,7833333333333
29436;Uruguay;Over 60 years;Leisure;15;4202537;Bom Jesus - SC;Posada;No;Family group;-52,39301596;-26,73592344;44,4444444444445
41662;Italy;51-59 years;Other reasons;20;4203600;Campos Novos - SC;House of friends and relatives;Separate services;Alone;-51,22367299;-27,39905298;15
47247;United States;25-31 years;Other reasons;30;4203600;Campos Novos - SC;House of friends and relatives;Separate services;Family group;-51,22367299;-27,39905298;20,9333333333333
30598;Argentina;41-50 years;Leisure;12;4204152;Celso Ramos - SC;Rented property;No;Couple with children;-51,33599382;-27,63473861;27,5694444444444
23250;Switzerland;25-31 years;Other reasons;21;4204202;Chapeco - SC;House of friends and relatives;No;Alone;-52,61703111;-27,10683702;139,666666666667
19634;Italy;32-40 years;Other reasons;30;4204608;Criciuma - SC;House of friends and relatives;No;Alone;-49,36593956;-28,67357225;14,9
23027;United States;32-40 years;Other reasons;14;4204608;Criciuma - SC;House of friends and relatives;No;Alone;-49,36593956;-28,67357225;55,8571428571429
45408;Germany;25-31 years;Leisure;15;4205407;Florianopolis - SC;Posada;No;Alone;-48,54763738;-27,58779555;73,2
756;Uruguay;32-40 years;Leisure;8;4205407;Florianopolis - SC;Rented property;No;Friends;-48,54763738;-27,58779555;36,375
848;Uruguay;41-50 years;Leisure;7;4205407;Florianopolis - SC;Posada;No;Couple without children;-48,54763738;-27,58779555;39,5
990;Uruguay;25-31 years;Leisure;7;4205407;Florianopolis - SC;Hotel or flat;No;Friends;-48,54763738;-27,58779555;39,5
1009;Uruguay;25-31 years;Leisure;5;4205407;Florianopolis - SC;Hotel or flat;No;Couple without children;-48,54763738;-27,58779555;200
1011;Uruguay;41-50 years;Leisure;6;4205407;Florianopolis - SC;Posada;No;Couple with children;-48,54763738;-27,58779555;46,125
10002;Argentina;18-24 years;Leisure;7;4205407;Florianopolis - SC;Hotel or flat;No;Couple without children;-48,54763738;-27,58779555;73,1428571428571
10029;Argentina;32-40 years;Leisure;7;4205407;Florianopolis - SC;Hotel or flat;Tourist package;Family group;-48,54763738;-27,58779555;39,8928571428571
13997;Argentina;32-40 years;Leisure;7;4205407;Florianopolis - SC;Posada;No;Alone;-48,54763738;-27,58779555;145,714285714286
17327;Mexico;51-59 years;Leisure;9;4205407;Florianopolis - SC;Hotel or flat;No;Couple without children;-48,54763738;-27,58779555;103,222222222222
18223;Argentina;18-24 years;Leisure;10;4205407;Florianopolis - SC;Camping site;No;Couple without children;-48,54763738;-27,58779555;92,15
18856;Paraguay;18-24 years;Business and events;17;4205407;Florianopolis - SC;Hotel or flat;No;Alone;-48,54763738;-27,58779555;50,5882352941176
19415;United Kingdom;41-50 years;Business and events;5;4205407;Florianopolis - SC;Hotel or flat;Separate services;Co-workers;-48,54763738;-27,58779555;170,6
20206;El Salvador;25-31 years;Leisure;14;4205407;Florianopolis - SC;Hostel or bed & breakfast;No;Family group;-48,54763738;-27,58779555;57,1428571428571
21646;Belgium;32-40 years;Leisure;45;4205407;Florianopolis - SC;Hostel or bed & breakfast;No;Alone;-48,54763738;-27,58779555;88,5555555555556
21730;Colombia;25-31 years;Business and events;180;4205407;Florianopolis - SC;Rented property;Separate services;Alone;-48,54763738;-27,58779555;10,7111111111111
23951;Chile;41-50 years;Leisure;9;4205407;Florianopolis - SC;Posada;No;Friends;-48,54763738;-27,58779555;56,1111111111111
26416;Argentina;41-50 years;Leisure;15;4205407;Florianopolis - SC;Rented property;No;Family group;-48,54763738;-27,58779555;26,8
26417;Argentina;41-50 years;Leisure;15;4205407;Florianopolis - SC;Rented property;No;Family group;-48,54763738;-27,58779555;23,5833333333333
26444;Argentina;18-24 years;Leisure;20;4205407;Florianopolis - SC;Hotel or flat;No;Friends;-48,54763738;-27,58779555;12,95
27018;Argentina;32-40 years;Leisure;10;4205407;Florianopolis - SC;Posada;No;Family group;-48,54763738;-27,58779555;71,2
28237;Uruguay;51-59 years;Leisure;8;4205407;Florianopolis - SC;Hotel or flat;No;Couple with children;-48,54763738;-27,58779555;95,8333333333333
28725;Argentina;51-59 years;Leisure;16;4205407;Florianopolis - SC;Posada;No;Family group;-48,54763738;-27,58779555;64,0625
29374;Uruguay;41-50 years;Leisure;22;4205407;Florianopolis - SC;Rented property;No;Couple with children;-48,54763738;-27,58779555;45,4545454545455
29401;Uruguay;41-50 years;Leisure;15;4205407;Florianopolis - SC;Posada;No;Couple without children;-48,54763738;-27,58779555;28,9666666666667
29890;Argentina;32-40 years;Leisure;14;4205407;Florianopolis - SC;Hotel or flat;No;Couple without children;-48,54763738;-27,58779555;105,089285714286
29892;Argentina;32-40 years;Leisure;13;4205407;Florianopolis - SC;Rented property;No;Family group;-48,54763738;-27,58779555;56,5769230769231
29896;Argentina;25-31 years;Leisure;10;4205407;Florianopolis - SC;Rented property;No;Friends;-48,54763738;-27,58779555;51,2666666666667
30336;Argentina;25-31 years;Leisure;11;4205407;Florianopolis - SC;Rented property;No;Family group;-48,54763738;-27,58779555;45,7878787878788
30618;Argentina;32-40 years;Leisure;15;4205407;Florianopolis - SC;Rented property;No;Couple with children;-48,54763738;-27,58779555;64,2444444444444
30623;Argentina;41-50 years;Leisure;10;4205407;Florianopolis - SC;Rented property;No;Family group;-48,54763738;-27,58779555;77,7307692307692
31030;Argentina;41-50 years;Leisure;14;4205407;Florianopolis - SC;Rented property;No;Family group;-48,54763738;-27,58779555;62,5
31127;Argentina;41-50 years;Leisure;12;4205407;Florianopolis - SC;Posada;No;Family group;-48,54763738;-27,58779555;107,270833333333
31176;Chile;41-50 years;Leisure;7;4205407;Florianopolis - SC;Posada;No;Couple with children;-48,54763738;-27,58779555;156,742857142857
31213;Argentina;Over 60 years;Leisure;20;4205407;Florianopolis - SC;Hotel or flat;No;Family group;-48,54763738;-27,58779555;83,3333333333333
31748;Argentina;51-59 years;Leisure;12;4205407;Florianopolis - SC;Hotel or flat;No;Couple without children;-48,54763738;-27,58779555;122,583333333333
31780;Argentina;25-31 years;Leisure;10;4205407;Florianopolis - SC;Posada;No;Friends;-48,54763738;-27,58779555;80,9
32154;Paraguay;32-40 years;Leisure;7;4205407;Florianopolis - SC;Rented property;No;Family group;-48,54763738;-27,58779555;53,2142857142857
32245;Argentina;41-50 years;Leisure;11;4205407;Florianopolis - SC;Posada;No;Couple with children;-48,54763738;-27,58779555;66,8727272727273
32375;Argentina;32-40 years;Leisure;7;4205407;Florianopolis - SC;Hotel or flat;No;Family group;-48,54763738;-27,58779555;31,9142857142857
32385;Argentina;32-40 years;Leisure;6;4205407;Florianopolis - SC;Hotel or flat;Separate services;Couple with children;-48,54763738;-27,58779555;24,2777777777778
32402;Argentina;25-31 years;Leisure;7;4205407;Florianopolis - SC;Posada;No;Alone;-48,54763738;-27,58779555;94,5714285714286
33321;Argentina;51-59 years;Leisure;10;4205407;Florianopolis - SC;Hotel or flat;No;Couple with children;-48,54763738;-27,58779555;115
33657;Chile;41-50 years;Leisure;6;4205407;Florianopolis - SC;Hotel or flat;No;Family group;-48,54763738;-27,58779555;56,5
34653;Paraguay;25-31 years;Leisure;9;4205407;Florianopolis - SC;Hotel or flat;No;Friends;-48,54763738;-27,58779555;34,4722222222222
34915;Argentina;41-50 years;Leisure;15;4205407;Florianopolis - SC;Rented property;No;Couple with children;-48,54763738;-27,58779555;28,9666666666667
35039;Argentina;18-24 years;Leisure;7;4205407;Florianopolis - SC;Rented property;No;Friends;-48,54763738;-27,58779555;97,4285714285714
35544;Argentina;32-40 years;Leisure;10;4205407;Florianopolis - SC;Camping site;No;Family group;-48,54763738;-27,58779555;22,06
36158;United States;51-59 years;Leisure;7;4205407;Florianopolis - SC;Resort;No;Couple without children;-48,54763738;-27,58779555;92,8571428571429
36508;Argentina;51-59 years;Leisure;20;4205407;Florianopolis - SC;Rented property;No;Couple with children;-48,54763738;-27,58779555;41,25
36555;Argentina;32-40 years;Leisure;10;4205407;Florianopolis - SC;Others;No;Couple with children;-48,54763738;-27,58779555;25,775
36565;Argentina;41-50 years;Leisure;10;4205407;Florianopolis - SC;Posada;No;Couple with children;-48,54763738;-27,58779555;99,2666666666667
36817;Paraguay;51-59 years;Leisure;12;4205407;Florianopolis - SC;Rented property;No;Family group;-48,54763738;-27,58779555;24,9444444444444
36978;Paraguay;41-50 years;Leisure;4;4205407;Florianopolis - SC;Hotel or flat;No;Family group;-48,54763738;-27,58779555;103,9375
36995;Chile;25-31 years;Leisure;9;4205407;Florianopolis - SC;Hotel or flat;No;Family group;-48,54763738;-27,58779555;22,2222222222222
37831;Argentina;32-40 years;Leisure;15;4205407;Florianopolis - SC;Posada;No;Couple without children;-48,54763738;-27,58779555;41,3666666666667
37994;Argentina;18-24 years;Leisure;7;4205407;Florianopolis - SC;Hostel or bed & breakfast;No;Alone;-48,54763738;-27,58779555;26,5714285714286
37995;United Kingdom;18-24 years;Leisure;14;4205407;Florianopolis - SC;Hostel or bed & breakfast;No;Friends;-48,54763738;-27,58779555;74,0714285714286
42517;Chile;25-31 years;Leisure;10;4205407;Florianopolis - SC;Posada;No;Family group;-48,54763738;-27,58779555;47,0666666666667
45245;Mexico;18-24 years;Business and events;6;4205407;Florianopolis - SC;Hotel or flat;No;Alone;-48,54763738;-27,58779555;19,8333333333333
47612;China;25-31 years;Business and events;60;4205407;Florianopolis - SC;Hotel or flat;Separate services;Alone;-48,54763738;-27,58779555;104,616666666667
815;Uruguay;32-40 years;Leisure;8;4205407;Florianopolis - SC;Posada;No;Family group;-48,54763738;-27,58779555;31
841;Uruguay;41-50 years;Leisure;7;4205407;Florianopolis - SC;Rented property;No;Family group;-48,54763738;-27,58779555;14,8214285714286
10089;Argentina;25-31 years;Leisure;7;4205407;Florianopolis - SC;House of friends and relatives;No;Couple without children;-48,54763738;-27,58779555;69,2857142857143
19127;Chile;32-40 years;Leisure;7;4205407;Florianopolis - SC;House of friends and relatives;No;Alone;-48,54763738;-27,58779555;69,8571428571429
22196;Netherlands;18-24 years;Other reasons;8;4205407;Florianopolis - SC;House of friends and relatives;No;Alone;-48,54763738;-27,58779555;17,5
22249;Colombia;Over 60 years;Other reasons;11;4205407;Florianopolis - SC;House of friends and relatives;Separate services;Family group;-48,54763738;-27,58779555;26,9545454545455
22998;France;32-40 years;Other reasons;23;4205407;Florianopolis - SC;House of friends and relatives;No;Alone;-48,54763738;-27,58779555;14,7391304347826
23811;Argentina;41-50 years;Other reasons;15;4205407;Florianopolis - SC;House of friends and relatives;No;Friends;-48,54763738;-27,58779555;23
27062;Argentina;32-40 years;Leisure;9;4205407;Florianopolis - SC;Posada;No;Family group;-48,54763738;-27,58779555;122,611111111111
29396;Uruguay;41-50 years;Leisure;20;4205407;Florianopolis - SC;Rented property;No;Couple with children;-48,54763738;-27,58779555;25,4
29432;Uruguay;25-31 years;Leisure;9;4205407;Florianopolis - SC;Hotel or flat;No;Friends;-48,54763738;-27,58779555;37,037037037037
29872;Argentina;41-50 years;Leisure;14;4205407;Florianopolis - SC;Rented property;No;Friends;-48,54763738;-27,58779555;65,6785714285714
30344;Argentina;41-50 years;Leisure;10;4205407;Florianopolis - SC;Rented property;No;Couple with children;-48,54763738;-27,58779555;43,425
30628;Argentina;41-50 years;Leisure;20;4205407;Florianopolis - SC;Rented property;No;Family group;-48,54763738;-27,58779555;32,8833333333333
30983;Argentina;25-31 years;Leisure;10;4205407;Florianopolis - SC;Posada;No;Alone;-48,54763738;-27,58779555;27,3
31402;Argentina;32-40 years;Leisure;13;4205407;Florianopolis - SC;Hotel or flat;No;Friends;-48,54763738;-27,58779555;37,1538461538462
31652;Argentina;18-24 years;Leisure;3;4205407;Florianopolis - SC;Rented property;Separate services;Friends;-48,54763738;-27,58779555;184
32374;Argentina;51-59 years;Other reasons;5;4205407;Florianopolis - SC;Hotel or flat;No;Alone;-48,54763738;-27,58779555;117,8
33529;Argentina;32-40 years;Leisure;13;4205407;Florianopolis - SC;Rented property;No;Couple with children;-48,54763738;-27,58779555;33,9538461538462
33638;Argentina;41-50 years;Leisure;15;4205407;Florianopolis - SC;Rented property;No;Family group;-48,54763738;-27,58779555;24,52
34197;Belgium;25-31 years;Other reasons;37;4205407;Florianopolis - SC;Hostel or bed & breakfast;No;Alone;-48,54763738;-27,58779555;89,4054054054054
34790;Argentina;41-50 years;Leisure;8;4205407;Florianopolis - SC;Hotel or flat;No;Couple with children;-48,54763738;-27,58779555;44,4583333333333
34870;Argentina;41-50 years;Leisure;13;4205407;Florianopolis - SC;Rented property;No;Couple with children;-48,54763738;-27,58779555;28,2923076923077
34905;Argentina;32-40 years;Leisure;9;4205407;Florianopolis - SC;Rented property;No;Couple with children;-48,54763738;-27,58779555;61,3055555555556
35217;Paraguay;18-24 years;Leisure;8;4205407;Florianopolis - SC;House of friends and relatives;No;Family group;-48,54763738;-27,58779555;19,78125
36243;Germany;32-40 years;Other reasons;30;4205407;Florianopolis - SC;Rented property;No;Couple without children;-48,54763738;-27,58779555;41,3666666666667
